"","river","time","kobs","kest_mean","kest_low","kest_high","kest_sd"
"25","Ganges",9,1.47791897236311,1.66206865329007,1.36951079915319,2.01038601956221,0.162807891046859
"26","Ganges",10,1.48081735458581,1.63907089990914,1.35803109855807,1.97815146097378,0.157437888224551
"27","Ganges",11,1.46555990312864,1.59228418918785,1.32134041048562,1.93761346475064,0.154182472802319
"28","Ganges",12,1.39896775536434,1.70297439514432,1.39255488470829,2.05951588163088,0.163018892617577
"29","Ganges",13,1.45584752991302,1.78438074718608,1.48239132468185,2.12606814561066,0.169688394461433
"30","Ganges",14,1.46601781007808,2.05887637466098,1.69036011171214,2.50131065777254,0.200727078901866
"31","Ganges",15,1.46359941544335,1.81066644702967,1.49099450858754,2.19101273861043,0.175183651799788
"32","Ganges",16,1.5405405912368,2.00610931549418,1.65936760419195,2.43049295014474,0.197364309938885
"33","Ganges",17,1.50681792735762,1.94741611437683,1.60965110744548,2.37372390602304,0.192308422770071
"34","Ganges",18,1.71260261012001,2.18548137980023,1.81318982544208,2.62967532130834,0.208411083824802
"35","Ganges",19,1.77360832281277,2.04355420063209,1.68049070578639,2.43740982127398,0.190154564732794
"36","Ganges",20,1.99701431603249,2.0136218987425,1.66166986750727,2.41433037060572,0.192313163148914
"37","Ganges",21,1.81983402528631,1.99640982543368,1.65178138346412,2.41212477014699,0.191667418923277
"38","Ganges",22,2.01981057818545,2.40924665089008,2.00220371219792,2.90537551146586,0.228967214031284
"39","Ganges",23,2.01594287543198,2.26589318272948,1.86327589201136,2.72784216547511,0.214316089730233
"40","Ganges",24,1.89474612808689,2.26041579344857,1.877877541231,2.69772061515376,0.213068134604761
"41","Ganges",25,2.0037383652304,2.29024397834401,1.89918364684202,2.7288540087228,0.215822095231335
"42","Ganges",26,1.85567425072963,2.20087569118091,1.81455140408583,2.64045459510343,0.210753869643376
"43","Ganges",27,1.7813778302707,2.21352183790237,1.81972746728,2.67094638048126,0.21770829003182
"44","Ganges",28,1.76584677545874,2.44297801119792,2.03041017387652,2.93830049795519,0.233688923445052
"45","Ganges",29,1.6824357503262,2.04739349138762,1.70721866296467,2.45929667288855,0.195256603228144
"46","Ganges",30,1.66581857809292,2.07071604715315,1.72523467850921,2.47868295055542,0.19716687140018
"47","Ganges",31,1.63430861712362,2.10359482261094,1.73038754830316,2.5369793959604,0.206084017286099
"48","Ganges",32,1.60269640491969,1.81424478940341,1.49107483213042,2.19237814243055,0.175099609341447
"49","Ganges",33,1.59411387949924,1.94126410141712,1.59727237035702,2.34786665845644,0.189688393661666
"50","Ganges",34,1.58043417965698,2.06978249541239,1.70208283327011,2.52002835313924,0.203164127032217
"51","GaronneDownstream",1,2.72628886519892,2.34235890671031,1.83891053812797,2.94744367640307,0.282421630444464
"52","GaronneDownstream",2,2.68884296569767,2.56614968016257,1.94519367495566,3.3542606089913,0.356979673356971
